BKDN0610583,BARB0DBDHAW,580018302.0,580012303
BKDN0610079,BARB0VJBHAS,575018002.0,575012048
BKDN0611157,BARB0PUMPWE,575018003.0,575012008
BKDN0611608,BARB0DBBALK,575018006.0,575012071
BKDN0611441,BARB0KINNIG,575018005.0,575012006
BKDN0611245,BARB0VJPUDA,575018004.0,575012059
BKDN0611741,BARB0HAVERI,581018052.0,581012052
BKDN0611091,BARB0VJSHSR,577018202.0,577012204
BKDN0721668,BARB0TRANSY,282018003.0,282012015
BKDN0721818,BARB0DBIKDI,206018002.0,206012004
BKDN0720724,BARB0DBAGRA,282018002.0,282012021
BKDN0720397,BARB0ALIGAR,202018002.0,202012002
BKDN0720608,BARB0DBCVIL,202018003.0,202012011
BKDN0720761,BARB0DBLODH,202018004.0,202012012
BKDN0721490,BARB0VJBULA,203018002.0,203012055
BKDN0720794,BARB0VJMATH,281018002.0,281012008
BKDN0721349,BARB0DBVRIN,281018102.0,281012104
BKDN0721462,BARB0VIKASN,248018202.0,248012202
BKDN0721440,BARB0VJRISH,249018102.0,249012105
BKDN0721191,BARB0DBHARI,249018002.0,249012006
BKDN0761936,BARB0DBLANG,248018006.0,248012020
BKDN0721085,BARB0DBBALB,248018002.0,248012016
BKDN0721256,BARB0DBPREM,248018004.0,248012018
BKDN0721187,BARB0DBROOR,247018102.0,247012105
BKDN0721189,BARB0KASRUD,263018202.0,263012206
BKDN0721300,BARB0BLYKAS,244018202.0,244012203
BKDN0721107,BARB0SAHARA,247018002.0,247012002
BKDN0720659,BARB0DBPAPH,250018004.0,250012014
BKDN0720806,BARB0DBMCTY,250018003.0,250012013
BKDN0721622,BARB0SHAMEE,250018005.0,250012004
BKDN0721024,BARB0VJMMUZ,251018002.0,251012005
BKDN0761875,BARB0DBMAHA,250018051.0,250012303
BKDN0721299,BARB0VIKBHA,242018002.0,242012008
BKDN0460260,BARB0DBTROM,400018080.0,400012281
BKDN0470605,BARB0VJBHIW,400018091.0,400012358
BKDN0470527,BARB0DBWASH,400018123.0,400012320
BKDN0470928,BARB0DBDIGA,400018122.0,400012319
BKDN0470505,BARB0DBANAT,400018099.0,400012296
BKDN0470264,BARB0DBSAPH,400018113.0,400012311
BKDN0471919,BARB0DBSRVL,400018503.0,400012510
BKDN0471376,BARB0DBBASE,400018502.0,400012509
BKDN0471152,BARB0AIROLI,400018107.0,400012125
BKDN0470658,BARB0DBTHEN,400018082.0,400012283
BKDN0470703,BARB0DBTALO,400018100.0,400012297
BKDN0470455,BARB0DBNAGO,402018503.0,402012511
BKDN0471041,BARB0DBDHNI,402018501.0,402012509
BKDN0470542,BARB0DBSHRI,402018505.0,402012513
BKDN0471412,BARB0DBDSAR,400018127.0,400012323
BKDN0471168,BARB0DBNERU,400018115.0,400012313
BKDN0470638,BARB0DBKHOP,400018108.0,400012306
BKDN0470909,BARB0DBKLAM,402018502.0,402012510
BKDN0471350,BARB0DBPIRK,400018124.0,400012321
BKDN0711310,BARB0SHAHDA,110018045.0,110012136
BKDN0711659,BARB0GANDEL,110018063.0,110012132
BKDN0711449,BARB0YAMDEL,110018050.0,110012173
BKDN0710952,BARB0DBLAXM,110018020.0,110012238
BKDN0731317,BARB0VJMANE,110018044.0,110012341
BKDN0731547,BARB0EXTTRD,110018059.0,110012107
BKDN0711969,BARB0HUDFAR,110018075.0,110012190
BKDN0731588,BARB0DBPIRT,121018452.0,121012455
BKDN0711709,BARB0ABHAYK,110018067.0,110012170
BKDN0711660,BARB0VAIGHA,110018066.0,110012150
BKDN0721172,BARB0DBGREA,110018035.0,110012251
BKDN0711825,BARB0DANKAU,110018071.0,110012207
BKDN0720753,BARB0DBSBAM,110018032.0,110012248
BKDN0711657,BARB0VJAZAD,110018062.0,110012327
BKDN0711655,BARB0VJNARE,110018064.0,110012379
BKDN0711374,BARB0DBMAID,110018048.0,110012264
BKDN0711453,BARB0DBKALK,110018051.0,110012267
BKDN0711461,BARB0DBKHAN,110018052.0,110012268
BKDN0711483,BARB0VJVIDE,110018054.0,110012389
BKDN0911253,BARB0VJJAJP,755018102.0,755012104
BKDN0911130,BARB0DBBSOR,756018002.0,756012004
BKDN0911395,BARB0DBDHEN,759018002.0,759012003
BKDN0911397,BARB0VJPARA,754018002.0,754012005
BKDN0911637,BARB0DBANAL,759018501.0,759012005
BKDN0911641,BARB0DBTNGI,754018501.0,754012004
BKDN0911394,BARB0BARBIL,758018102.0,758012102
BKDN0911164,BARB0DBBERH,760018002.0,760012005
BKDN0911642,BARB0DBARGU,752018501.0,752012003
BKDN0911802,BARB0DBEKCH,752018502.0,752012005
BKDN0911387,BARB0NOKHAX,802018302.0,802012302
BKDN0921975,BARB0VJJEHA,804018002.0,804012004
BKDN0921821,BARB0MAHBHO,802018102.0,802012103
BKDN0921822,BARB0DBBUXA,802018002.0,802012003
BKDN0921819,BARB0DUMKAX,814018002.0,814012002
BKDN0911393,BARB0CHAIBA,833018002.0,833012002
BKDN0911263,BARB0DBCHAS,827018003.0,827012009
BKDN0911166,BARB0DBDBAD,826018002.0,826012007
BKDN0911265,BARB0DBADIT,831018003.0,831012019
BKDN0921613,BARB0DBKDRA,831018004.0,831012020
BKDN0911069,BARB0DBGHAG,832018002.0,833012103
BKDN0911420,BARB0DBJITW,848018003.0,848012005
BKDN0911254,BARB0BEGUSA,851018102.0,851012102
BKDN0921692,BARB0SAHARS,852018002.0,852012002
BKDN0911404,BARB0DBSAUR,847018004.0,847012006
BKDN0921691,BARB0DBLXMI,847018501.0,847012502
BKDN0921948,BARB0MOTIHA,845018002.0,845012002
BKDN0921950,BARB0DBSHER,842018003.0,842012012
BKDN0911262,BARB0DBSIWA,841018202.0,841012203
BKDN0921693,BARB0DBBSIW,841018203.0,841012204
BKDN0921687,BARB0DBKUMI,845018601.0,845012603
BKDN0911400,BARB0DBRAND,844018003.0,844012007
BKDN0921923,BARB0VJCHAP,841018002.0,841012005
BKDN0911401,BARB0DBISMA,844018004.0,844012008
BKDN0921688,BARB0BARHXX,803018102.0,803012102
BKDN0911390,BARB0DBPHUL,800018008.0,800012035
BKDN0911439,BARB0DBPBUD,800018007.0,800012034
BKDN0911389,BARB0DBBIHT,801018002.0,801012003
BKDN0921696,BARB0DBPTNA,800018009.0,800012036
BKDN0911269,BARB0VJBORO,800018003.0,800012045
BKDN0921635,BARB0DBMIRD,803018303.0,803012303
BKDN0911388,BARB0KISBIH,855018002.0,855012002
BKDN0911383,BARB0GULPUR,854018102.0,854012102
BKDN0921697,BARB0BHAGAL,812018004.0,812012002
BKDN0911525,BARB0DBAKBA,854018601.0,854012605
BKDN0921690,BARB0DBMATP,812018003.0,812012007
BKDN0911392,BARB0DEOGHA,814018102.0,814012102
BKDN0911391,BARB0VJGIRI,815018002.0,815012004
BKDN0911073,BARB0DBRARH,814018002.0,814012106
BKDN0911402,BARB0DBSALG,825018003.0,825012005
BKDN0921582,BARB0KANKEE,834018004.0,834012004
BKDN0921820,BARB0KHUNTI,835018302.0,835012302
BKDN0921778,BARB0DBSUKU,834018501.0,834012503
BKDN0911638,BARB0DBKPLI,768018501.0,768012004
BKDN0510198,BARB0NANDED,431018101.0,431012101
BKDN0531836,BARB0PARBHA,431018202.0,431012202
BKDN0511031,BARB0DBMALK,431018505.0,431012516
BKDN0510318,BARB0DBKWAD,431018507.0,431012518
BKDN0531934,BARB0DBBHOK,431018513.0,431012522
BKDN0531935,BARB0DBKARK,431018514.0,431012523
BKDN0520856,BARB0DBKRAT,444018503.0,444012509
BKDN0520829,BARB0DBKELI,444018504.0,444012510
BKDN0520815,BARB0DBSIRA,444018502.0,444012508
BKDN0521258,BARB0DBMIDC,444018104.0,444012106
BKDN0520552,BARB0DBAMRV,444018102.0,444012104
BKDN0521211,BARB0DBCDUR,444018501.0,444012507
BKDN0521219,BARB0DBMIDC,444018103.0,444012106
BKDN0531647,BARB0DBDMRI,444018505.0,444012511
BKDN0510789,BARB0PAITHA,431018504.0,431012505
BKDN0511216,BARB0VJBEED,431018302.0,431012303
BKDN0511061,BARB0DBLOHE,431018503.0,431012524
BKDN0510950,BARB0VJJALN,431018001.0,431012053
BKDN0510031,BARB0DBAHMA,414018001.0,414012004
BKDN0510970,BARB0DBGUHA,413018502.0,413012512
BKDN0510539,BARB0DBKORE,414018501.0,414012512
BKDN0511428,BARB0DBABHO,422018511.0,422012521
BKDN0511900,BARB0GHODEG,414018003.0,414012504
BKDN0521537,BARB0VJSHIR,423018301.0,423012305
BKDN0510980,BARB0DBDEOP,413018501.0,413012511
BKDN0520213,BARB0RINGRO,425018001.0,425012002
BKDN0521938,BARB0DBJGAO,424018102.0,424012103
BKDN0521407,BARB0DBNIMB,425018506.0,425012532
BKDN0521443,BARB0DBSAKR,424018501.0,424012502
BKDN0521557,BARB0DBPARO,424018502.0,425012533
BKDN0521649,BARB0DBVARD,425018507.0,425012525
BKDN0521805,BARB0DBBORK,424018503.0,424012503
BKDN0520193,BARB0DBERAN,425018505.0,425012527
BKDN0521260,BARB0DBRAVE,425018252.0,425012252
BKDN0521084,BARB0DBRPDX,425018101.0,425012102
BKDN0510199,BARB0KAGALX,416018004.0,416012008
BKDN0471415,BARB0SAWANT,416018352.0,416012352
BKDN0471920,BARB0KANAKV,416018326.0,416012501
BKDN0510652,BARB0DBPART,416018505.0,416012517
BKDN0510696,BARB0DBHALK,416018504.0,416012516
BKDN0510995,BARB0DBSIDD,416018503.0,416012515
BKDN0510451,BARB0DBMGON,416018506.0,416012518
BKDN0470601,BARB0KUDALX,416018451.0,416012451
BKDN0511418,BARB0DBSHIP,416018508.0,416012520
BKDN0511626,BARB0DBSNOL,416018510.0,416012521
BKDN0511710,BARB0DBGANE,416018512.0,416012523
BKDN0511678,BARB0DBSHIN,416018511.0,416012522
BKDN0521259,BARB0BHANDA,441018102.0,441012102
BKDN0521467,BARB0MAHNAG,440018007.0,440012006
BKDN0520782,BARB0DBSADA,441018501.0,441012514
BKDN0531863,BARB0DBHINA,440018010.0,440012034
BKDN0531932,BARB0DBMODI,441018509.0,441012505
BKDN0520671,BARB0SITABU,440018003.0,440012002
BKDN0520182,BARB0DBGDIA,441018002.0,441012005
BKDN0521161,BARB0DBCNAG,440018006.0,440012032
BKDN0520501,BARB0DBARJN,441018503.0,441012507
BKDN0520502,BARB0DBNAVE,441018506.0,441012510
BKDN0520503,BARB0DBDORI,441018504.0,441012508
BKDN0531754,BARB0DBNGOP,440018008.0,440012033
BKDN0531645,BARB0DBCHIK,441018508.0,441012512
BKDN0531646,BARB0DBBRAH,441018507.0,441012511
BKDN0521094,BARB0SSIMAL,422018008.0,422012009
BKDN0520181,BARB0DBRGAO,423018501.0,423012504
BKDN0521419,BARB0DBMUSA,422018009.0,422012020
BKDN0521442,BARB0DBPGAO,422018510.0,422012520
BKDN0521438,BARB0DBDNGN,422018517.0,422012527
BKDN0521437,BARB0DBMUNJ,422018516.0,422012526
BKDN0521542,BARB0DBNIPH,422018153.0,422012153
BKDN0521435,BARB0DBLOHO,422018514.0,422012524
BKDN0521648,BARB0DBJALU,422018518.0,422012528
BKDN0521544,BARB0DBDGON,422018512.0,422012522
BKDN0520249,BARB0DBVINC,422018503.0,422012514
BKDN0520689,BARB0DBJANO,422018504.0,422012515
BKDN0520447,BARB0DBIGAT,422018508.0,422012518
BKDN0521804,BARB0DBBORG,422018519.0,422012529
BKDN0521406,BARB0DBNIMG,423018508.0,423012509
BKDN0471680,BARB0PILERN,403018018.0,403012029
BKDN0470582,BARB0DBMARG,403018016.0,403012048
BKDN0470179,BARB0DBPANJ,403018013.0,403012045
BKDN0470376,BARB0DBPOMB,403018009.0,403012041
BKDN0471114,BARB0DBPILA,403018003.0,403012035
BKDN0470706,BARB0DBCANS,403018012.0,403012043
BKDN0470498,BARB0DBPARR,403018008.0,403012040
BKDN0470497,BARB0DBARPO,403018006.0,403012038
BKDN0511707,BARB0DBHADA,411018018.0,411012072
BKDN0511493,BARB0DBOZAR,410018153.0,410012153
BKDN0511430,BARB0DBMEDA,413018507.0,413012517
BKDN0511746,BARB0DBMANN,411018503.0,411012509
BKDN0510047,BARB0DBBARA,413018101.0,413012104
BKDN0510981,BARB0DBLONI,413018504.0,413012514
BKDN0510528,BARB0DBARVI,410018152.0,410012152
BKDN0510946,BARB0LATURX,413018052.0,413012001
BKDN0511708,BARB0OSMANA,413018127.0,413012127
BKDN0511029,BARB0DBSVAL,413018601.0,413012601
BKDN0510437,BARB0DBMURU,413018602.0,413012602
BKDN0510576,BARB0KARADX,415018352.0,415012352
BKDN0511823,BARB0WAIXXX,412018002.0,412012002
BKDN0511429,BARB0DBVDOL,415018501.0,415012513
BKDN0511824,BARB0DBSURW,415018152.0,415012152
BKDN0511675,BARB0DBJIHE,415018502.0,415012514
BKDN0510450,BARB0DBDEGA,413018506.0,413012516
BKDN0510438,BARB0DBANGA,413018004.0,413012009
BKDN0511625,BARB0DBROPL,413018508.0,413012518
BKDN0510414,BARB0DBNPSO,413018003.0,413012008
BKDN0510017,BARB0DBNPSO,413018002.0,413012008
BKDN0320165,BARB0DHASAV,364018529.0,364012512
BKDN0320314,BARB0LIMBDI,363018091.0,363012091
BKDN0321873,BARB0DBZAMR,364018536.0,364012535
BKDN0320440,BARB0DBUGAM,364018523.0,364012530
BKDN0320383,BARB0DBLATH,364018504.0,364012543
BKDN0320436,BARB0DBBAJA,382018532.0,382012566
BKDN0320291,BARB0DBSIYA,363018511.0,363012516
BKDN0321021,BARB0DBDOLI,363018510.0,363012515
BKDN0321364,BARB0DBTUVA,363018512.0,363012520
BKDN0321363,BARB0DBAKHI,382018540.0,382012567
BKDN0111358,BARB0DBMVAL,382018536.0,382012544
BKDN0111357,BARB0DBKHAS,382018537.0,382012543
BKDN0321422,BARB0DBKDND,363018513.0,363012518
BKDN0121521,BARB0DBROJI,382018541.0,382012545
BKDN0321644,BARB0DBJUNX,364018532.0,364012536
BKDN0321759,BARB0DBBHIM,364018534.0,364012534
BKDN0321421,BARB0DBRALO,363018514.0,363012519
BKDN0311271,BARB0TANRAJ,363018502.0,363012504
BKDN0311755,BARB0DBPANE,360018516.0,360012528
BKDN0310425,BARB0DBAMRN,363018503.0,363012510
BKDN0311879,BARB0MAHMOR,363018022.0,363012024
BKDN0321817,BARB0DBTANS,364018535.0,364012529
BKDN0320051,BARB0MAHUVA,364018091.0,364012091
BKDN0320479,BARB0GARIAD,364018530.0,364012511
BKDN0320025,BARB0BHAVNA,364018001.0,364012001
BKDN0320310,BARB0DBPANW,364018003.0,364012008
BKDN0321643,BARB0DBBDRI,364018533.0,364012531
BKDN0320726,BARB0VJBHAV,364018004.0,364012013
BKDN0320645,BARB0DBPARV,364018506.0,364012528
BKDN0320887,BARB0DBDGAN,364018521.0,364012527
BKDN0320880,BARB0DBTANS,364018528.0,364012529
BKDN0320092,BARB0SIHORX,364018071.0,364012071
BKDN0320148,BARB0BAGASA,365018501.0,365012505
BKDN0321843,BARB0BABRAX,365018504.0,365012503
BKDN0320430,BARB0DBVPAD,364018519.0,364012524
BKDN0320892,BARB0DBANID,364018508.0,364012513
BKDN0320254,BARB0DBNESD,364018514.0,364012519
BKDN0320945,BARB0DBSARM,365018503.0,365012507
BKDN0320519,BARB0DBVANK,364018527.0,364012523
BKDN0320252,BARB0DBVAND,364018518.0,364012522
BKDN0320292,BARB0DBGOPA,364018511.0,364012515
BKDN0320277,BARB0DBMNKD,364018513.0,364012517
BKDN0320390,BARB0DBSRAS,364018516.0,364012520
BKDN0320055,BARB0SAVARK,364018081.0,364012081
BKDN0320518,BARB0DBKPIT,364018512.0,364012516
BKDN0320258,BARB0DBLALA,364018509.0,364012537
BKDN0320074,BARB0DBDAMN,364018526.0,364012538
BKDN0320431,BARB0DBMSAM,364018502.0,364012518
BKDN0320893,BARB0DBTORI,364018517.0,364012521
BKDN0331343,BARB0DBJSVA,364018531.0,364012525
BKDN0331838,BARB0DBNAYA,370018082.0,370012082
BKDN0330354,BARB0MOTIBH,370018508.0,370012528
BKDN0330702,BARB0NAKHTR,370018502.0,370012505
BKDN0331071,BARB0NALIYA,370018520.0,370012521
BKDN0331913,BARB0MEGHPA,370018540.0,370012526
BKDN0331516,BARB0DAHKUT,370018535.0,370012513
BKDN0331612,BARB0SAMAKH,370018537.0,370012527
BKDN0330770,BARB0DBGUND,370018512.0,370012538
BKDN0330369,BARB0DBJADO,370018516.0,370012542
BKDN0330385,BARB0DBRAMV,370018524.0,370012548
BKDN0330407,BARB0DBADHO,370018505.0,370012562
BKDN0330442,BARB0DBNETR,370018521.0,370012545
BKDN0330976,BARB0DBPDRO,370018522.0,370012546
BKDN0331371,BARB0DBSELA,370018531.0,370012556
BKDN0330408,BARB0DBKACH,370018534.0,370012553
BKDN0331939,BARB0DBTUNA,370018083.0,370012084
BKDN0331976,BARB0DBBHSR,370018541.0,370012558
BKDN0331381,BARB0DBRAYN,370018532.0,370012555
BKDN0331614,BARB0DBNILP,370018536.0,370012561
BKDN0331770,BARB0DBDHOR,370018538.0,370012559
BKDN0330170,BARB0FREETR,370018003.0,370012002
BKDN0330370,BARB0BHAKUT,370018501.0,370012529
BKDN0331082,BARB0DBNAYA,370018081.0,370012082
BKDN0310723,BARB0DBVJUN,360018508.0,360012527
BKDN0310656,BARB0DBFATA,360018509.0,360012529
BKDN0310668,BARB0DBHADI,361018501.0,361012517
BKDN0310217,BARB0DBBLAM,361018503.0,361012516
BKDN0311880,BARB0DBKALY,361018509.0,361012514
BKDN0311877,BARB0DBDLIA,361018508.0,361012513
BKDN0311496,BARB0DBOKHA,361018507.0,361012520
BKDN0311881,BARB0DBNANA,360018518.0,360012526
BKDN0311883,BARB0DBVINZ,361018510.0,361012515
BKDN0310233,BARB0DBKALA,361018081.0,361012082
BKDN0310540,BARB0DBKUTI,362018508.0,362012535
BKDN0310914,BARB0DBMYAR,362018507.0,362012530
BKDN0310412,BARB0DBRANA,360018507.0,360012530
BKDN0310522,BARB0DBADPO,360018510.0,360012539
BKDN0310960,BARB0DBWADI,360018122.0,360012124
BKDN0310311,BARB0DBBYTX,361018505.0,361012518
BKDN0311590,BARB0DBTUKD,360018515.0,360012531
BKDN0310508,BARB0MENGRO,362018091.0,362012091
BKDN0311410,BARB0DIUXXX,362018151.0,362012151
BKDN0311501,BARB0BHESAN,362018003.0,362012507
BKDN0311502,BARB0TALALA,362018052.0,362012501
BKDN0321132,BARB0DBBUJA,363018504.0,363012511
BKDN0311517,BARB0DBBGED,362018511.0,362012529
BKDN0311499,BARB0DBALID,362018142.0,362012143
BKDN0311756,BARB0DBSASA,362018513.0,362012523
BKDN0311972,BARB0DBARNE,362018514.0,362012522
BKDN0310195,BARB0DBBANT,362018506.0,362012531
BKDN0310107,BARB0DBKESH,362018071.0,362012072
BKDN0310134,BARB0DBCHOR,362018504.0,362012532
BKDN0310167,BARB0MENDAR,362018505.0,362012504
BKDN0311589,BARB0DBCRDA,362018512.0,362012528
BKDN0310238,BARB0VJMDAR,362018131.0,362012133
BKDN0311878,BARB0PADDHA,360018517.0,360012518
BKDN0310907,BARB0DBBEDL,360018502.0,360012532
BKDN0311373,BARB0DBGHOG,360018512.0,360012538
BKDN0311518,BARB0DBDRAJ,360018514.0,360012536
BKDN0310424,BARB0DBSARA,360018503.0,360012535
BKDN0310189,BARB0DBJAMK,360018505.0,360012542
BKDN0310483,BARB0DBBVAD,360018506.0,360012540
BKDN0310630,BARB0VJJETP,360018061.0,360012063
BKDN0310545,BARB0DBJUNC,360018007.0,360012029
BKDN0310087,BARB0UPLETA,360018101.0,360012101
BKDN0311519,BARB0DBGANO,360018513.0,360012537
BKDN0310321,BARB0JASDAN,360018141.0,360012141
BKDN0911909,BARB0BIDYAP,783018002.0,783012002
BKDN0711206,BARB0DBPANC,160018004.0,160012043
BKDN0731654,BARB0PALAMP,176018102.0,176012202
BKDN0731750,BARB0PINJOR,160018011.0,160012014
BKDN0751807,BARB0SAVAJM,305018003.0,305012007
BKDN0751966,BARB0INDJAI,302018008.0,302012009
BKDN0751967,BARB0JODCHO,342018005.0,342012011
BKDN0751841,BARB0ABROAD,307018026.0,307012025
BKDN0761937,BARB0KOTDWA,246018802.0,246012806
BKDN0761886,BARB0HARRIA,244018203.0,244012207
BKDN0761890,BARB0KICHAX,263018502.0,263012502
BKDN0721955,BARB0SANDIR,241018001.0,241012003
BKDN0711658,BARB0BHOGAL,110018061.0,110012011
BKDN0710727,BARB0VJSONP,110018033.0,110012328
BKDN0721188,BARB0DBBARR,208018003.0,208012087
BKDN0721489,BARB0UNNRAE,208018004.0,208012514
BKDN0710409,BARB0DBALIP,110018016.0,110012234
BKDN0710059,BARB0VJCCWK,110018002.0,110012295
BKDN0711093,BARB0VJSAVI,110018022.0,110012392
BKDN0711468,BARB0DBRONI,110018053.0,110012269
BKDN0711522,BARB0BURARI,110018057.0,110012125
BKDN0711175,BARB0VJDWND,110018034.0,110012338
BKDN0711050,BARB0DBSCOP,110018021.0,110012239
BKDN0711144,BARB0DBNDEL,110018028.0,110012244
BKDN0710160,BARB0DARYAG,110018008.0,110012015
BKDN0710240,BARB0DBCPUR,110018019.0,110012237
BKDN0710564,BARB0DBSAFD,110018013.0,110012229
BKDN0710916,BARB0DBLORO,110018018.0,110012236
BKDN0711158,BARB0PASVIH,110018030.0,110012117
BKDN0711304,BARB0MALVIY,110018043.0,110012174
BKDN0711282,BARB0MAYVIH,110018042.0,110012080
BKDN0711280,BARB0DBPATP,110018040.0,110012256
BKDN0710649,BARB0FARIDA,110018023.0,110012056
BKDN0711656,BARB0VJSENO,110018065.0,110012343
BKDN0910221,BARB0DBJAMS,831018002.0,831012018
BKDN0741791,BARB0ROPARX,140018002.0,140012302
BKDN0751968,BARB0CHURUX,331018003.0,331012002
BKDN0761887,BARB0ALMORA,263018102.0,263012151
BKDN0731888,BARB0VJJAGA,135018003.0,135012010
BKDN0741772,BARB0VJFAGA,140018102.0,140012104
BKDN0751839,BARB0VJCHGA,312018002.0,312012006
BKDN0711753,BARB0VJRAGA,110018068.0,110012372
BKDN0711779,BARB0MORNAX,110018069.0,110012185
BKDN0711826,BARB0VJRDCX,110018070.0,110012384
BKDN0921853,BARB0DBPILK,803018003.0,803012004
BKDN0710616,BARB0VJSRIN,190018002.0,190012004
BKDN0761899,BARB0VJMAJR,248018005.0,248012022
BKDN0720750,BARB0DBBABU,211018006.0,211012042
BKDN0720453,BARB0DBAIHA,229018103.0,229012104
BKDN0721812,BARB0PRATAP,230018003.0,230012002
BKDN0711846,BARB0DBGURD,110018074.0,110012290
BKDN0741945,BARB0DBDLAN,148018004.0,148012004
BKDN0731586,BARB0DBNERX,175018102.0,175012103
BKDN0741663,BARB0DESUMA,160018009.0,160012010
BKDN0741745,BARB0DBDARI,143018602.0,143012602
BKDN0741884,BARB0DBBASS,146018003.0,146012006
BKDN0741951,BARB0VJBATA,143018252.0,143012254
BKDN0731549,BARB0DBRAIX,110018058.0,110012274
BKDN0710745,BARB0DBPARS,313018501.0,313012019
BKDN0710470,BARB0DBCHAN,160018001.0,160012040
BKDN0710248,BARB0LUDHIA,141018002.0,141012002
BKDN0720730,BARB0BIRHAN,208018002.0,208012002
BKDN0710065,BARB0CONNAU,110018006.0,110012013
BKDN0710640,BARB0DBNEHR,110018012.0,110012228
BKDN0721125,BARB0SSIGAZ,110018026.0,110012059
BKDN0711178,BARB0DBBADD,160018002.0,160012041
BKDN0711138,BARB0VJAMBA,133018002.0,133012013
BKDN0731331,BARB0VJZIRA,160018007.0,160012057
BKDN0711154,BARB0DBPHAG,144018202.0,144012206
BKDN0741786,BARB0DBAJNA,143018552.0,143012552
BKDN0731587,BARB0DBBARS,110018060.0,110012276
BKDN0711155,BARB0DBBCLU,141018003.0,141012015
BKDN0710758,BARB0VJPATI,147018002.0,147012005
BKDN0731313,BARB0VJMLUD,141018004.0,141012020
BKDN0731325,BARB0FEROZP,152018002.0,152012002
BKDN0720415,BARB0DBMORA,244018002.0,244012013
BKDN0711229,BARB0DBROHI,110018037.0,110012253
BKDN0710136,BARB0KAROLB,110018005.0,110012020
BKDN0710514,BARB0VJASHV,110018011.0,110012367
BKDN0710129,BARB0DBSUBZ,110018007.0,110012091
BKDN0711311,BARB0VJBAWA,110018046.0,110012368
BKDN0711281,BARB0DBNAGL,110018041.0,110012257
BKDN0710710,BARB0VJMAYA,110018004.0,110012391
BKDN0710743,BARB0HARINA,110018015.0,110012214
BKDN0710351,BARB0DBNAJR,110018010.0,110012205
BKDN0710251,BARB0DBOKHL,110018014.0,110012232
BKDN0711159,BARB0DBNAWA,110018031.0,110012247
 BKDN0711977,BARB0DBHAUH,125018052.0,125012058
BKDN0731466,BARB0PANHAR,160018008.0,160012015
BKDN0710617,BARB0UDAIPU,313018001.0,313012002
BKDN0720185,BARB0DBHAZR,226018002.0,226012054
BKDN0720837,BARB0NARKUL,243018002.0,243012008
BKDN0721171,BARB0DBDEHR,248018003.0,248012017
BKDN0910183,BARB0DBPATN,800018002.0,800012030
BKDN0710844,BARB0PUSARO,110018017.0,110012029
BKDN0710214,BARB0DBJALA,144018001.0,144012015
,BARB0SERDEL,,110012001
BKDN0910173,BARB0LAKEMA,700018011.0,700012021
BKDN0911729,BARB0DBPTIA,751018003.0,751012016
BKDN0911198,BARB0DBBGAT,752018002.0,752012004
BKDN0620678,BARB0VJKILP,600018008.0,600012104
BKDN0611892,BARB0YELBAN,560018026.0,560012026
BKDN0621667,BARB0ORAGAD,600018024.0,600012049
BKDN0631686,BARB0VEMULA,530018002.0,530012542
BKDN0911904,BARB0JESSOR,700018040.0,700012080
BKDN0611855,BARB0CHICKM,577018102.0,577012102
BKDN0611711,BARB0GADAGX,582018002.0,582012002
BKDN0910058,BARB0BRABOU,700018002.0,700012006
BKDN0911530,BARB0DBMEMA,713018601.0,713012352
BKDN0911179,BARB0DBSALT,700018022.0,700012191
BKDN0910223,BARB0DBSALK,700018009.0,700012190
BKDN0911399,BARB0BARASA,700018029.0,700012054
BKDN0911639,BARB0ULUBER,700018031.0,700012119
BKDN0911743,BARB0DBDUNL,700018037.0,700012187
BKDN0910697,BARB0DBMTAL,700018010.0,700012161
BKDN0910986,BARB0DBPALM,700018018.0,700012163
BKDN0910647,BARB0DBSEAL,700018015.0,700012165
BKDN0911147,BARB0DBSILI,734018001.0,734012006
BKDN0611813,BARB0VJVNGR,571018502.0,571012526
BKDN0611871,BARB0VJVIMY,570018004.0,570012033
BKDN0611872,BARB0VJDHAT,570018005.0,570012014
BKDN0621835,BARB0VJCHKU,680018152.0,680012018
BKDN0621834,BARB0VJTHOP,685018002.0,685012004
BKDN0631912,BARB0VJSRKU,532018002.0,532012005
BKDN0611893,BARB0VJHARA,573018302.0,573012313
BKDN0611712,BARB0VJUDUP,576018002.0,576012035
BKDN0911907,BARB0VJBHAD,756018102.0,756012104
BKDN0611858,BARB0DBDIBB,562018502.0,562012006
BKDN0611610,BARB0DBMUTH,560018020.0,560012138
BKDN0621276,BARB0NANDHI,600018018.0,600012060
BKDN0911732,BARB0DBGHRA,700018034.0,700012188
BKDN0911580,BARB0VJMTRI,799018002.0,799012006
BKDN0911514,BARB0DBBAMB,744018002.0,744012005
BKDN0611618,BARB0DBADAV,562018002.0,562012004
BKDN0611760,BARB0DBVENK,560018025.0,560012168
BKDN0621864,BARB0VJKUKO,612018002.0,612012005
BKDN0910300,BARB0VJPARK,700018005.0,700012150
BKDN0610733,BARB0VJPEEN,560018005.0,560012177
BKDN0611018,BARB0VJGANG,560018009.0,560012192
BKDN0611080,BARB0DBNHAL,560018010.0,560012084
BKDN0610279,BARB0VJJCRO,560018003.0,560012184
BKDN0610930,BARB0DBJAYA,560018007.0,560012125
BKDN0620063,BARB0DBGEOR,600018006.0,600012081
BKDN0620863,BARB0VJABHI,600018007.0,600012108
